"VIN","ELM327.Voltage_V","system.scan_start_time_ms","system.scan_end_time_ms","route.time_s","route.lat_deg","route.lng_deg","route.elevation_m","route.speed_mps","car.speed_kph","car.odo_km","car.ambient_C","car.lights","car.wipers","ldc.is_enabled","ldc.out_DC_V","ldc.out_DC_A","ldc.temperature_C","range.estimate_km","range.estimate_for_climate_km","charging.power_kW","battery.is_charging","battery.SOC_display_pct","battery.SOC_pct","battery.SOC_decimal_pct","battery.SOC_precise_pct","battery.DC_V","battery.DC_current_A","battery.accumulative_operating_time_s","battery.accumulative_charge_power_kWh","battery.accumulative_discharge_power_kWh","battery.fan_feedback_signal","battery.inlet_temperature_C","battery.min_temperature_C","battery.max_temperature_C","battery.module_temperature1_C","battery.module_temperature2_C","battery.module_temperature3_C","battery.module_temperature4_C","battery.module_temperature5_C","battery.module_temperature6_C","battery.module_temperature7_C","battery.heat1_temperature_C","battery.heat2_temperature_C","battery.auxiliaryVoltage_V","battery.ChaDeMo_is_plugged","battery.J1772_is_plugged","battery.accumulative_charge_current_Ah","battery.accumulative_discharge_current_Ah","battery.airbag_hwire_duty","battery.available_charge_power_kW","battery.available_discharge_power_kW","battery.cell_voltage0_V","battery.cell_voltage100_V","battery.cell_voltage10_V","battery.cell_voltage11_V","battery.cell_voltage12_V","battery.cell_voltage13_V","battery.cell_voltage14_V","battery.cell_voltage15_V","battery.cell_voltage16_V","battery.cell_voltage17_V","battery.cell_voltage18_V","battery.cell_voltage19_V","battery.cell_voltage1_V","battery.cell_voltage20_V","battery.cell_voltage21_V","battery.cell_voltage22_V","battery.cell_voltage23_V","battery.cell_voltage24_V","battery.cell_voltage25_V","battery.cell_voltage26_V","battery.cell_voltage27_V","battery.cell_voltage28_V","battery.cell_voltage29_V","battery.cell_voltage2_V","battery.cell_voltage30_V","battery.cell_voltage31_V","battery.cell_voltage32_V","battery.cell_voltage33_V","battery.cell_voltage34_V","battery.cell_voltage35_V","battery.cell_voltage36_V","battery.cell_voltage37_V","battery.cell_voltage38_V","battery.cell_voltage39_V","battery.cell_voltage3_V","battery.cell_voltage40_V","battery.cell_voltage41_V","battery.cell_voltage42_V","battery.cell_voltage43_V","battery.cell_voltage44_V","battery.cell_voltage45_V","battery.cell_voltage46_V","battery.cell_voltage47_V","battery.cell_voltage48_V","battery.cell_voltage49_V","battery.cell_voltage4_V","battery.cell_voltage50_V","battery.cell_voltage51_V","battery.cell_voltage52_V","battery.cell_voltage53_V","battery.cell_voltage54_V","battery.cell_voltage55_V","battery.cell_voltage56_V","battery.cell_voltage57_V","battery.cell_voltage58_V","battery.cell_voltage59_V","battery.cell_voltage5_V","battery.cell_voltage60_V","battery.cell_voltage61_V","battery.cell_voltage62_V","battery.cell_voltage63_V","battery.cell_voltage64_V","battery.cell_voltage65_V","battery.cell_voltage66_V","battery.cell_voltage67_V","battery.cell_voltage68_V","battery.cell_voltage69_V","battery.cell_voltage6_V","battery.cell_voltage70_V","battery.cell_voltage71_V","battery.cell_voltage72_V","battery.cell_voltage73_V","battery.cell_voltage74_V","battery.cell_voltage75_V","battery.cell_voltage76_V","battery.cell_voltage77_V","battery.cell_voltage78_V","battery.cell_voltage79_V","battery.cell_voltage7_V","battery.cell_voltage80_V","battery.cell_voltage81_V","battery.cell_voltage82_V","battery.cell_voltage83_V","battery.cell_voltage84_V","battery.cell_voltage85_V","battery.cell_voltage86_V","battery.cell_voltage87_V","battery.cell_voltage88_V","battery.cell_voltage89_V","battery.cell_voltage8_V","battery.cell_voltage90_V","battery.cell_voltage91_V","battery.cell_voltage92_V","battery.cell_voltage93_V","battery.cell_voltage94_V","battery.cell_voltage95_V","battery.cell_voltage96_V","battery.cell_voltage97_V","battery.cell_voltage98_V","battery.cell_voltage99_V","battery.cell_voltage9_V","battery.drive_motor_speed_rpm","battery.fan_status","battery.max_cell_detoriation_n","battery.max_cell_detoriation_pct","battery.max_cell_voltage_V","battery.max_cell_voltage_n","battery.min_cell_detoriation_n","battery.min_cell_detoriation_pct","battery.min_cell_voltage_V","battery.min_cell_voltage_n","ldc.in_DC_V","tire.pressure1_psi","tire.pressure2_psi","tire.pressure3_psi","tire.pressure4_psi","tire.temperature1_C","tire.temperature2_C","tire.temperature3_C","tire.temperature4_C"
"KNAJX81EFF7002432",13.0,1531818137728,1531818143053,1531818141999,49.12171136332921,1.1876046481231668,133.19325387557055,28.43173,104.5,54492.0,21.0,"AUTOMATIC","OFF",true,13.2,11,33,121,4.7,0.0,false,92.0,87.5,87.9,78.2734375,386.20000000000005,4.7,4480919.0,3571.5,3389.4,0,28.0,29.0,29.0,29.0,28.0,29.0,29.0,29.0,29.0,28.0,28.0,28.0,13.100000000000001,false,false,9819.9,9674.300000000001,80,89.41,90.0,4.0200000000000005,0.0,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,0.0,0.0,0.0,0.0,4.0200000000000005,6800.0,"FAN_STOP",2,13.9,4.0200000000000005,3,59,12.3,4.0,30,386,39.5,39.5,39.25,39.75,32,34,33,32
"KNAJX81EFF7002432",13.0,1531818143056,1531818148625,1531818147999,49.12304943976819,1.1866139507146845,127.78148185969168,28.26652,105.0,54492.2,21.0,"AUTOMATIC","OFF",true,13.2,11,33,121,4.7,0.0,false,92.0,87.5,87.9,78.26171875,386.20000000000005,4.9,4480924.0,3571.5,3389.4,0,28.0,29.0,29.0,29.0,28.0,29.0,29.0,29.0,29.0,28.0,28.0,28.0,13.200000000000001,false,false,9819.9,9674.300000000001,80,89.41,90.0,4.0200000000000005,0.0,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,0.0,0.0,0.0,0.0,4.0200000000000005,6800.0,"FAN_STOP",2,13.9,4.0200000000000005,2,59,12.3,4.0200000000000005,8,388,39.5,39.5,39.25,39.75,33,34,33,32
"KNAJX81EFF7002432",13.0,1531818148691,1531818153776,1531818153999,49.1243952042808,1.1855909568204415,122.48006456835833,27.44806,104.0,54492.3,21.0,"AUTOMATIC","OFF",true,13.2,11,33,121,4.7,0.0,false,92.0,87.5,87.9,78.25390625,386.3,4.7,4480930.0,3571.5,3389.4,0,28.0,29.0,29.0,29.0,28.0,29.0,29.0,29.0,29.0,28.0,28.0,28.0,13.100000000000001,false,false,9819.9,9674.300000000001,80,89.41,90.0,4.0200000000000005,0.0,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,0.0,0.0,0.0,0.0,4.0200000000000005,6800.0,"FAN_STOP",2,13.9,4.0200000000000005,1,59,12.3,4.0200000000000005,61,388,39.5,39.5,39.25,39.75,33,34,33,32
"KNAJX81EFF7002432",13.0,1531818153818,1531818159404,1531818156999,49.125069506943575,1.1851349346299214,120.86189041380499,27.128262,100.5,54492.5,21.5,"AUTOMATIC","OFF",true,13.2,11,33,121,4.7,0.0,false,92.0,87.5,87.9,78.24609375,386.3,4.3,4480935.0,3571.5,3389.4,0,28.0,29.0,29.0,29.0,28.0,29.0,29.0,29.0,29.0,28.0,28.0,28.0,13.100000000000001,false,false,9819.9,9674.300000000001,80,89.41,90.0,4.0200000000000005,0.0,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,0.0,0.0,0.0,0.0,4.0200000000000005,6700.0,"FAN_STOP",2,13.9,4.0200000000000005,1,59,12.3,4.0200000000000005,8,388,39.5,39.5,39.25,39.75,33,34,33,32
"KNAJX81EFF7002432",13.0,1531818159454,1531818165049,1531818162999,49.12639365065571,1.1844471249739625,117.93087072977026,25.313047,95.0,54492.6,21.5,"AUTOMATIC","OFF",true,13.2,11,33,121,4.7,0.0,false,92.0,87.5,87.9,78.23828125,386.40000000000003,4.2,4480940.0,3571.5,3389.4,0,28.0,29.0,29.0,29.0,28.0,29.0,29.0,29.0,29.0,28.0,28.0,28.0,13.100000000000001,false,false,9819.9,9674.300000000001,85,89.41,90.0,4.0200000000000005,0.0,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,0.0,0.0,0.0,0.0,4.0200000000000005,6400.0,"FAN_STOP",2,13.9,4.0200000000000005,1,59,12.3,4.0200000000000005,40,388,39.5,39.75,39.25,39.75,33,35,33,32
"KNAJX81EFF7002432",13.0,1531818165089,1531818170854,1531818168999,49.127667545014894,1.183946589006437,116.2272308050156,24.179573,91.0,54492.8,21.5,"AUTOMATIC","OFF",true,13.2,11,33,121,4.7,0.0,false,92.0,87.5,87.8,78.1796875,383.5,48.7,4480946.0,3571.5,3389.4,0,28.0,29.0,29.0,29.0,28.0,29.0,29.0,29.0,29.0,28.0,28.0,28.0,13.100000000000001,false,false,9819.9,9674.300000000001,85,89.43,90.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0200000000000005,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,6000.0,"FAN_STOP",2,13.9,4.0,2,59,12.3,3.98,8,386,39.5,39.75,39.25,40.0,33,35,33,33
"KNAJX81EFF7002432",13.0,1531818170920,1531818176550,1531818174999,49.12891497366955,1.1836187051388596,117.38288910940993,24.053644,91.0,54492.9,21.5,"AUTOMATIC","OFF",true,13.2,11,33,121,4.7,0.0,false,92.0,87.5,87.7,78.09375,383.0,58.6,4480952.0,3571.5,3389.5,0,28.0,29.0,29.0,29.0,28.0,29.0,29.0,29.0,29.0,28.0,28.0,28.0,13.100000000000001,false,false,9819.9,9674.4,80,89.43,90.0,3.98,0.0,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,0.0,0.0,0.0,0.0,3.98,5800.0,"FAN_STOP",2,13.9,3.98,1,59,12.3,3.98,20,384,39.5,39.75,39.5,40.0,33,35,34,33
"KNAJX81EFF7002432",13.0,1531818176648,1531818182620,1531818180999,49.13017491760682,1.1833703004416443,117.36262926834277,24.097765,90.5,54493.0,21.5,"AUTOMATIC","OFF",true,13.2,11,33,121,4.7,0.0,false,92.0,87.5,87.6,78.0234375,384.3,29.3,4480958.0,3571.5,3389.5,0,28.0,29.0,29.0,29.0,28.0,29.0,29.0,29.0,29.0,28.0,28.0,28.0,13.100000000000001,false,false,9819.9,9674.4,85,89.45,90.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.98,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.98,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.98,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,5900.0,"FAN_STOP",2,13.9,4.0,2,59,12.3,3.98,30,384,39.5,39.75,39.5,40.0,33,35,34,33
"KNAJX81EFF7002432",13.0,1531818182690,1531818188547,1531818186999,49.13148367544936,1.1831598507629382,115.89453651576666,24.697104,94.0,54493.2,21.5,"AUTOMATIC","OFF",true,13.2,11,33,121,4.7,0.0,false,91.5,87.5,87.5,77.8984375,382.8,51.400000000000006,4480964.0,3571.5,3389.5,0,28.0,29.0,29.0,29.0,28.0,29.0,29.0,29.0,29.0,28.0,28.0,28.0,13.100000000000001,false,false,9819.9,9674.5,85,89.47,90.0,4.0,0.0,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,0.0,0.0,0.0,0.0,3.98,6000.0,"FAN_STOP",2,13.9,3.98,1,59,12.3,3.98,8,384,39.5,39.75,39.5,40.0,33,35,34,33
"KNAJX81EFF7002432",13.0,1531818188622,1531818194428,1531818192999,49.13280855498689,1.182965910151471,114.27211691773385,24.243834,92.5,54493.3,21.5,"AUTOMATIC","OFF",true,13.2,11,34,121,4.7,0.0,false,91.5,87.5,87.5,77.8671875,385.20000000000005,6.6000000000000005,4480970.0,3571.5,3389.5,0,28.0,29.0,29.0,29.0,28.0,29.0,29.0,29.0,29.0,28.0,28.0,28.0,13.100000000000001,false,false,9819.9,9674.6,80,89.49,90.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,6100.0,"FAN_STOP",2,13.9,4.0,1,59,12.3,4.0,68,386,39.5,39.75,39.5,40.0,33,35,34,33
"KNAJX81EFF7002432",13.0,1531818194450,1531818199696,1531818198999,49.13411234133578,1.1827589409647508,113.21701030467128,24.337854,91.5,54493.5,21.5,"AUTOMATIC","OFF",true,13.2,11,34,121,4.7,0.0,false,91.5,87.5,87.5,77.85546875,385.1,13.5,4480975.0,3571.5,3389.5,0,28.0,29.0,29.0,29.0,28.0,29.0,29.0,29.0,29.0,28.0,28.0,28.0,13.100000000000001,false,false,9819.9,9674.6,85,89.49,90.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.98,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,5900.0,"FAN_STOP",2,13.9,4.0,44,59,12.3,4.0,41,384,39.5,39.75,39.5,40.0,33,35,34,33
"KNAJX81EFF7002432",13.0,1531818199780,1531818206038,1531818204999,49.13537544556662,1.182553786557515,111.57580606385054,23.092165,88.0,54493.6,21.5,"AUTOMATIC","OFF",true,13.2,11,34,121,4.7,0.0,false,91.5,87.5,87.5,77.86328125,386.40000000000003,-9.899999999999636,4480981.0,3571.5,3389.6000000000004,0,28.0,29.0,29.0,29.0,28.0,29.0,29.0,29.0,29.0,28.0,28.0,28.0,13.100000000000001,false,false,9819.9,9674.6,80,89.49,90.0,4.0200000000000005,0.0,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.04,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.04,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,0.0,0.0,0.0,0.0,4.0200000000000005,5900.0,"FAN_STOP",2,13.9,4.0200000000000005,42,59,12.3,4.0200000000000005,61,388,39.5,39.75,39.5,40.0,33,35,34,33
